id,budget,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,genres_all,genres_major,production_companies_major,production_countries_major,spoken_languages_major
12632,0,Kaspar Hauser,0.000578,34223,0,139,Released,Kaspar Hauser,6.3,4,Drama; Foreign,Drama,,Austria,Deutsch
9098,0,Echte Kerle,1.165202,35215,0,100,Released,Regular Guys,5.2,9,Comedy; Foreign,Comedy,TLA Releasing,Germany,Deutsch
282919,0,Diebinnen,0.106345,35236,0,,Released,Diebinnen,4,1,Drama,Drama,,Germany,
124614,0,O Convento,1.606957,34948,0,91,Released,The Convent,6.5,6,Thriller,Thriller,,,English
18975,0,The Adventures of Pinocchio,7.523528,35272,0,90,Released,The Adventures of Pinocchio,5,55,Animation; Family; Fantasy,Animation,New Line Cinema,Czech Republic,English
11962,13000000,Joe's Apartment,9.490858,35272,4619014,78,Released,Joe's Apartment,5,87,Fantasy; Comedy; Music,Fantasy,,United States of America,English
2925,26000000,The First Wives Club,10.177303,35328,116400000,102,Released,The First Wives Club,6.5,172,Comedy,Comedy,Scott Rudin Productions,United States of America,English
28628,0,Stonewall,0.940228,34973,0,99,Released,Stonewall,7.2,10,Romance; Drama; Comedy,Romance,Killer Films,United Kingdom,English
3595,80000000,Ransom,8.772188,35377,309492681,117,Released,Ransom,6.4,482,Action; Thriller,Action,Touchstone Pictures,United States of America,English
9308,0,High School High,4.220058,35363,21302121,86,Released,High School High,5.4,51,Comedy,Comedy,TriStar Pictures,United States of America,English
92381,0,Phat Beach,0.879852,35279,0,89,Released,Phat Beach,5.4,8,Comedy,Comedy,Orion Pictures,United States of America,English
18555,0,Foxfire,3.186891,35300,258263,102,Released,Foxfire,6.3,30,Action; Drama; Thriller,Action,Rysher Entertainment,United States of America,English
12123,50000000,Chain Reaction,15.874491,35279,60209334,107,Released,Chain Reaction,5.3,291,Action; Drama; Science Fiction; Thriller,Action,Twentieth Century Fox Film Corporation,United States of America,English
10830,36000000,Matilda,10.034915,35279,33459416,98,Released,Matilda,6.9,892,Comedy; Family; Fantasy,Comedy,Jersey Films,United States of America,English
3573,6000000,Emma,6.593011,35279,22231658,121,Released,Emma,6.7,152,Drama; Comedy; Romance,Drama,Miramax Films,United States of America,English
10546,13000000,The Crow: City of Angels,6.554679,35306,17917287,84,Released,The Crow: City of Angels,5.2,119,Action; Fantasy; Thriller,Action,Miramax Films,United States of America,English
18862,0,House Arrest,12.297782,35291,0,108,Released,House Arrest,5,32,Comedy; Family,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,English
31417,0,Les Yeux sans visage,9.935891,21926,0,90,Released,Eyes Without a Face,7.5,130,Drama; Horror; Thriller,Drama,Lux Film,France,FranÃ§ais
9431,15000000,Bordello of Blood,3.450402,35293,5600000,87,Released,Bordello of Blood,5,63,Horror; Comedy,Horror,Universal Pictures,United States of America,English
124619,0,Lotto Land,0.042365,34851,0,87,Released,Lotto Land,7,1,Drama,Drama,,,
297645,0,The Story of Xinghua,0.001652,34423,0,90,Released,The Story of Xinghua,0,0,,,,,æ™®é€šè¯
48144,0,å¤©åœ‹é€†å­,0.076062,34335,0,99,Released,The Day the Sun Turned Cold,7,2,,,,Hong Kong,æ™®é€šè¯
46986,0,Flirt,1.663948,34956,0,85,Released,Flirt,7.5,4,Drama; Romance,Drama,,Germany,English
144982,0,The Big Squeeze,0.404501,35314,0,98,Released,The Big Squeeze,5,1,Drama,Drama,Zeta Entertainment,United States of America,English
47907,6000000,The Spitfire Grill,1.19589,35300,12643776,117,Released,The Spitfire Grill,6.8,17,Comedy; Drama,Comedy,Castle Rock Entertainment,United States of America,English
10061,50000000,Escape from L.A.,12.229381,35286,42277365,97,Released,Escape from L.A.,5.6,381,Action; Adventure; Science Fiction; Thriller,Action,Paramount Pictures,United States of America,English
36266,0,XÃ­ch lÃ´,1.781952,34700,0,123,Released,Cyclo,6.8,23,Crime; Drama,Crime,Cofimage 5,Vietnam,Tiáº¿ng Viá»‡t
549,2962051,Basquiat,4.797674,35286,3011195,108,Released,Basquiat,6.6,97,Drama; History,Drama,Miramax,United States of America,English
10478,45000000,Tin Cup,6.24966,35293,53854588,135,Released,Tin Cup,5.9,152,Comedy; Drama; Romance,Comedy,Regency Enterprises,United States of America,English
66634,200000,Dingo,0.124273,33391,300000,109,Released,Dingo,6,1,Drama; Music,Drama,Vertigo Productions,Australia,English
116690,0,æ¥¢å±±ç¯€è€ƒ,0.969254,21337,0,98,Released,The Ballad of Narayama,6.4,12,Drama,Drama,Shochiku Company,Japan,æ—¥æœ¬èªž
213917,0,Un week-end sur deux,0.629807,33113,0,104,Released,Every Other Weekend,6,2,Drama,Drama,MK2 Production,France,FranÃ§ais
145925,0,Mille bolle blu,0.03537,33970,0,0,Released,Mille bolle blu,6,1,,,,,Italiano
100914,0,Wuya yu maque,0.036478,17899,0,113,Released,Crows and Sparrows,5,1,,,,,
238,6000000,The Godfather,41.109264,26372,245066411,175,Released,The Godfather,8.5,6024,Drama; Crime,Drama,Paramount Pictures,United States of America,English
159,0,Der bewegte Mann,8.593319,34612,0,90,Released,Maybe... Maybe Not,6.1,34,Comedy; Drama,Comedy,Constantin Film,Germany,Deutsch
11134,900000,è­¦å¯Ÿæ•…äº‹ IIIï¼šè¶…ç´šè­¦å¯Ÿ,6.751864,33789,20483423,95,Released,Police Story 3: Supercop,6.7,109,Action; Crime; Thriller,Action,Golden Harvest Company,Hong Kong,å¹¿å·žè¯ / å»£å·žè©±
88224,500000,Manny & Lo,1.143656,35086,431326,88,Released,Manny & Lo,6.3,9,Drama; Comedy,Drama,Pope Productions,United States of America,English
132641,0,Tsuma,0.096079,19478,0,89,Released,Wife,0,0,Drama,Drama,Toho Company,Japan,æ—¥æœ¬èªž
42758,1850000,Small Faces,0.90913,35160,0,108,Released,Small Faces,6.4,10,,,,United Kingdom,English
9303,4500000,Bound,12.449574,35321,7011317,108,Released,Bound,6.9,203,Crime; Drama; Romance; Thriller,Crime,Dino De Laurentiis Company,United States of America,English
23945,17000000,Carpool,3.714049,35300,0,89,Released,Carpool,4.9,17,Comedy; Family,Comedy,Regency Enterprises,United States of America,English
37820,0,Death in Brunswick,0.913987,33185,0,109,Released,Death in Brunswick,6.1,7,Drama,Drama,Australian Film Finance Corporation (AFFC),Australia,English
22479,18000000,Kansas City,5.130136,35293,0,116,Released,Kansas City,6.1,13,Thriller; Drama; Music; Crime,Thriller,Fine Line Features,United States of America,English
9054,53000000,Gone Fishin',2.289647,35580,0,94,Released,Gone Fishin',4.7,48,Comedy; Family,Comedy,Caravan Pictures,United States of America,English
241058,0,Lover's Knot,0.14315,35258,0,82,Released,Lover's Knot,4,2,Romance; Comedy,Romance,,,English
11985,0,æ„›æƒ…è¬æ­²,1.404588,34579,0,118,Released,Vive L'Amour,7.3,16,Drama,Drama,Central Motion Pictures,Taiwan,æ™®é€šè¯
10232,0,Schatten der Engel,0.364246,27790,0,101,Released,Shadow of Angels,4,2,Drama,Drama,Albatros Produktion,Switzerland,Deutsch
59569,0,Killer: A Journal of Murder,0.705136,35314,0,91,Released,Killer: A Journal of Murder,6.3,10,Drama,Drama,Ixtlan Productions,United States of America,English
410921,0,Nothing to Lose,0.001771,34335,0,0,Released,Nothing to Lose,0,0,Action; Crime; Drama,Action,,,
38955,0,è¶…çº§è®¡åˆ’,1.262539,34263,0,104,Released,Project S,5.8,12,Action; Adventure; Crime,Action,Golden Harvest Company,Hong Kong,å¹¿å·žè¯ / å»£å·žè©±
110513,0,Girls Town,0.635669,35298,0,90,Released,Girls Town,5.2,3,Comedy; Drama,Comedy,,United States of America,English
114089,0,Bye-Bye,0.109406,34941,0,104,Released,Bye-Bye,7.7,3,Drama,Drama,,,
11015,60000000,The Relic,7.699967,35440,33956608,110,Released,The Relic,5.8,130,Horror; Mystery; Thriller,Horror,Paramount Pictures,Germany,English
9306,40000000,The Island of Dr. Moreau,12.725343,35300,49627779,96,Released,The Island of Dr. Moreau,4.6,148,Fantasy; Horror; Science Fiction,Fantasy,New Line Cinema,United States of America,English
12559,0,First Kid,6.510437,35307,0,101,Released,First Kid,5.3,28,Comedy; Family,Comedy,Walt Disney Pictures,United States of America,English
58770,8000000,The Trigger Effect,9.028947,35307,0,94,Released,The Trigger Effect,6.6,18,Drama; Thriller,Drama,Universal Pictures,United States of America,English
124851,0,Sweet Nothing,0.234665,34858,0,89,Released,Sweet Nothing,5,2,,,,,
3587,32000000,Bogus,2.523605,35314,0,110,Released,Bogus,5.4,46,Fantasy; Comedy; Family,Fantasy,Regency Enterprises,United States of America,English
10723,25000000,Bulletproof,7.859132,35314,22611954,84,Released,Bulletproof,5.4,164,Action; Adventure; Comedy; Thriller,Action,Universal Pictures,United States of America,English
56077,0,Talk of Angels,0.978989,36098,0,96,Released,Talk of Angels,6.8,4,Drama; Romance; War,Drama,Kanzaman,United States of America,English
19004,0,The Land Before Time III: The Time of the Great Giving,6.372442,34774,0,71,Released,The Land Before Time III: The Time of the Great Giving,6.1,86,Animation; Adventure; Family,Animation,Universal Cartoon Studios,United States of America,English
101230,0,6,0.062128,34578,0,0,Released,1-900,5,1,,,,,Nederlands
253632,0,Baton Rouge,0.437895,32424,0,,Released,Baton Rouge,0,0,Thriller,Thriller,,,
10987,5000000,Halloween: The Curse of Michael Myers,8.768288,34971,15116634,88,Released,Halloween: The Curse of Michael Myers,5,173,Horror; Thriller,Horror,Miramax Films,United States of America,English
44705,0,Twelfth Night,4.69668,35369,0,134,Released,Twelfth Night,7,22,Drama; Comedy; Romance,Drama,Fine Line Features,United Kingdom,English
20318,0,Mother Night,6.038784,35370,0,114,Released,Mother Night,7.1,13,Drama; History,Drama,Fine Line Features,United States of America,English
43596,0,Liebelei,0.472479,12123,0,88,Released,Liebelei,6.3,8,Drama; Romance,Drama,Elite-Tonfilm-Produktion GmbH,Germany,Deutsch
79782,0,Wenecja,0.14713,40323,0,110,Released,Venice,7.5,4,Drama; Romance,Drama,,,Polski
26933,0,Les Roseaux Sauvages,2.115268,34459,0,115,Released,Wild Reeds,7.4,18,Drama; Romance,Drama,Les Films Alain Sarde,France,FranÃ§ais
27854,3000000,For Whom the Bell Tolls,14.373861,15899,0,170,Released,For Whom the Bell Tolls,6.1,41,Drama; History; Romance; Thriller,Drama,Paramount Pictures,United States of America,EspaÃ±ol
981,0,The Philadelphia Story,8.888069,14950,0,112,Released,The Philadelphia Story,7.7,196,Comedy; Romance,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,English
872,2540800,Singin' in the Rain,11.064858,19094,7200000,103,Released,Singin' in the Rain,7.9,747,Comedy; Music; Romance,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,English
2769,2723903,An American in Paris,5.565203,18848,4500000,113,Released,An American in Paris,6.9,133,Drama; Comedy; Music; Romance,Drama,Loew's,United States of America,English
13320,0,Funny Face,5.461487,20864,0,103,Released,Funny Face,7,162,Music; Comedy; Romance,Music,Paramount Pictures,United States of America,English
164,2500000,Breakfast at Tiffany's,10.879289,22559,9500000,110,Released,Breakfast at Tiffany's,7.6,1082,Comedy; Drama; Romance,Comedy,Paramount Pictures,United States of America,English
426,2479000,Vertigo,18.20822,21314,28000000,128,Released,Vertigo,8,1162,Mystery; Romance; Thriller,Mystery,Paramount Pictures,United States of America,English
567,1000000,Rear Window,17.911314,19937,36764313,112,Released,Rear Window,8.2,1531,Drama; Mystery; Thriller,Drama,Paramount Pictures,United States of America,English
3078,325000,It Happened One Night,6.465257,12472,4500000,105,Released,It Happened One Night,7.7,283,Comedy; Romance,Comedy,Columbia Pictures Corporation,United States of America,English
13528,2068000,Gaslight,14.545058,16196,0,114,Released,Gaslight,7.2,73,Drama; Mystery; Thriller; Crime,Drama,Metro-Goldwyn-Mayer (MGM),United States of America,English
28288,520000,The Gay Divorcee,2.863935,12704,0,107,Released,The Gay Divorcee,7.2,17,Comedy; Music; Romance,Comedy,RKO Radio Pictures,United States of America,English
213,4000000,North by Northwest,12.410427,21738,13275000,136,Released,North by Northwest,7.8,1062,Mystery; Thriller,Mystery,Metro-Goldwyn-Mayer (MGM),United States of America,English
284,3000000,The Apartment,11.994281,22082,25000000,125,Released,The Apartment,8.1,498,Comedy; Drama; Romance,Comedy,United Artists,United States of America,English
239,2883848,Some Like It Hot,11.845107,21627,25000000,122,Released,Some Like It Hot,8,835,Comedy; Romance,Comedy,The Mirisch Corporation,United States of America,English
4808,4000000,Charade,7.098731,23350,13474588,113,Released,Charade,7.7,351,Comedy; Mystery; Romance; Thriller,Comedy,Universal Pictures,United States of America,English
289,878000,Casablanca,13.916101,15671,10462500,102,Released,Casablanca,7.9,1462,Drama; Romance,Drama,Warner Bros.,United States of America,Deutsch
963,375000,The Maltese Falcon,5.782544,15298,1000000,100,Released,The Maltese Falcon,7.8,435,Mystery; Crime; Thriller,Mystery,Warner Bros.,United States of America,English
11113,17000000,My Fair Lady,12.494394,23671,72070731,170,Released,My Fair Lady,7.4,361,Drama; Family; Music; Romance,Drama,Warner Bros.,United States of America,English
6620,2238813,Sabrina,7.359741,19995,10000000,113,Released,Sabrina,7.4,284,Comedy; Drama; Romance,Comedy,Paramount Pictures,United States of America,English
804,1500000,Roman Holiday,11.954806,19604,12000000,119,Released,Roman Holiday,7.8,502,Comedy; Romance,Comedy,Paramount Pictures,United States of America,English
26531,0,The Little Princess,5.640722,14321,0,93,Released,The Little Princess,7,22,Drama; Comedy; Family,Drama,Twentieth Century Fox Film Corporation,United States of America,English
909,0,Meet Me in St. Louis,7.331511,16399,0,113,Released,Meet Me in St. Louis,6.8,66,Comedy; Music; Romance,Comedy,Loew's,United States of America,English
630,2777000,The Wizard of Oz,22.064932,14472,33754967,102,Released,The Wizard of Oz,7.4,1689,Adventure; Family; Fantasy,Adventure,Loew's Incorporated,United States of America,English
770,4000000,Gone with the Wind,14.240357,14594,400176459,238,Released,Gone with the Wind,7.7,995,Drama; Romance; War,Drama,Selznick International Pictures,United States of America,English
31044,0,My Favorite Year,2.923672,30225,0,92,Released,My Favorite Year,7.1,35,Comedy; Drama,Comedy,Brooksfilms,United States of America,English
599,1752000,Sunset Boulevard,11.709777,18485,5000000,110,Released,Sunset Boulevard,8.2,533,Drama,Drama,Paramount Pictures,United States of America,English
15,839727,Citizen Kane,15.811921,15096,23217674,119,Released,Citizen Kane,8,1244,Mystery; Drama,Mystery,RKO Radio Pictures,United States of America,English
62,10500000,2001: A Space Odyssey,22.494622,24938,68700000,149,Released,2001: A Space Odyssey,7.9,3075,Science Fiction; Mystery; Adventure,Science Fiction,Stanley Kubrick Productions,United States of America,English
121357,0,Golden Earrings,0.949155,17406,0,95,Released,Golden Earrings,4.8,3,Adventure; Romance,Adventure,Paramount Pictures,United States of America,English
705,1400000,All About Eve,12.06308,18576,63463,138,Released,All About Eve,8,367,Drama,Drama,Twentieth Century Fox Film Corporation,United States of America,English
22490,1688000,The Women,5.076649,14246,2270000,133,Released,The Women,6.4,26,Comedy; Drama,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,English
223,1288000,Rebecca,8.590813,14713,6000000,130,Released,Rebecca,7.7,346,Drama; Mystery,Drama,Selznick International Pictures,United States of America,English
25670,0,Foreign Correspondent,9.955445,14839,0,120,Released,Foreign Correspondent,7,86,Mystery; Thriller; War,Mystery,United Artists,United States of America,Nederlands
303,2000000,Notorious,10.135111,17029,24464742,102,Released,Notorious,7.8,345,Thriller; Drama; Romance,Thriller,RKO Radio Pictures,United States of America,English
4174,1500000,Spellbound,5.47596,16799,7000000,111,Released,Spellbound,7.3,166,Drama; Mystery; Thriller,Drama,Selznick International Pictures,United States of America,English
8356,0,An Affair to Remember,9.813419,21012,0,111,Released,An Affair to Remember,7.1,101,Drama; Romance,Drama,Twentieth Century Fox Film Corporation,United States of America,English
381,2500000,To Catch a Thief,5.490505,20304,8750000,106,Released,To Catch a Thief,7.1,299,Crime; Drama; Mystery; Romance; Thriller,Crime,Paramount Pictures,United States of America,FranÃ§ais
20758,0,Father of the Bride,2.469167,18430,0,92,Released,Father of the Bride,6.6,43,Comedy; Drama; Family; Romance,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,Italiano
29376,0,The Band Wagon,3.573935,19578,0,112,Released,The Band Wagon,7.1,46,Comedy; Music,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,FranÃ§ais
1859,1365000,Ninotchka,5.120036,14524,2279000,110,Released,Ninotchka,7.3,77,Comedy; Romance,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,English
18299,0,Love in the Afternoon,8.196679,21001,0,130,Released,Love in the Afternoon,7.3,55,Comedy; Drama; Romance,Comedy,Allied Artists Pictures,United States of America,English
17281,0,Gigi,10.36311,21290,0,116,Released,Gigi,6.1,68,Comedy; Music; Romance,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,English
64382,0,The Reluctant Debutante,1.954175,21186,0,94,Released,The Reluctant Debutante,6.6,11,Comedy; Romance,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,English
10907,2033000,The Adventures of Robin Hood,10.685036,14013,3981000,102,Released,The Adventures of Robin Hood,7.6,170,Action; Adventure; Romance,Action,Warner Bros.,United States of America,English
32093,0,The Mark of Zorro,7.431939,14923,0,94,Released,The Mark of Zorro,7.1,39,Action; Adventure; Drama; Romance; Western,Action,Twentieth Century Fox Film Corporation,United States of America,English
1939,1020000,Laura,9.884516,16356,2000000,88,Released,Laura,7.6,173,Drama; Mystery,Drama,Twentieth Century Fox Film Corporation,United States of America,English
22292,0,The Ghost and Mrs. Muir,3.008607,17344,0,104,Released,The Ghost and Mrs. Muir,7.3,59,Fantasy; Romance; Mystery,Fantasy,Twentieth Century Fox Film Corporation,United States of America,English
